time,mode,mode_name,ok,sign,exp,denorm,nan,inf,range,error
3511000,2,alldenorm,1,1,0,1,0,0,1,0
3513000,2,alldenorm,1,1,0,1,0,0,1,0
3515000,2,alldenorm,1,1,0,1,0,0,1,0
3517000,2,alldenorm,1,1,0,1,0,0,1,0
3519000,2,alldenorm,1,1,0,1,0,0,1,0
3521000,2,alldenorm,1,1,0,1,0,0,1,0
3523000,2,alldenorm,1,1,0,1,0,0,1,0
3525000,2,alldenorm,1,0,0,1,0,0,1,0
3527000,2,alldenorm,1,1,0,1,0,0,1,0
3529000,2,alldenorm,1,1,0,1,0,0,1,0
3531000,2,alldenorm,1,0,0,1,0,0,1,0
3533000,2,alldenorm,1,1,0,1,0,0,1,0
3535000,2,alldenorm,1,0,0,1,0,0,1,0
3537000,2,alldenorm,1,0,0,1,0,0,1,0
3539000,2,alldenorm,1,0,0,1,0,0,1,0
3541000,2,alldenorm,1,0,0,1,0,0,1,0
3543000,2,alldenorm,1,0,0,1,0,0,1,0
3545000,2,alldenorm,1,0,0,1,0,0,1,0
3547000,2,alldenorm,1,0,0,1,0,0,1,0
3549000,2,alldenorm,1,0,0,1,0,0,1,0
3551000,2,alldenorm,1,0,0,1,0,0,1,0
3553000,2,alldenorm,1,1,0,1,0,0,1,0
3555000,2,alldenorm,1,1,0,1,0,0,1,0
3557000,2,alldenorm,1,1,0,1,0,0,1,0
3559000,2,alldenorm,1,0,0,1,0,0,1,0
3561000,2,alldenorm,1,0,0,1,0,0,1,0
3563000,2,alldenorm,1,1,0,1,0,0,1,0
3565000,2,alldenorm,1,1,0,1,0,0,1,0
3567000,2,alldenorm,1,0,0,1,0,0,1,0
3569000,2,alldenorm,1,1,0,1,0,0,1,0
3571000,2,alldenorm,1,1,0,1,0,0,1,0
3573000,2,alldenorm,1,0,0,1,0,0,1,0
3575000,2,alldenorm,1,1,0,1,0,0,1,0
3577000,2,alldenorm,1,1,0,1,0,0,1,0
3579000,2,alldenorm,1,1,0,1,0,0,1,0
3581000,2,alldenorm,1,0,0,1,0,0,1,0
3583000,2,alldenorm,1,1,0,1,0,0,1,0
3585000,2,alldenorm,1,1,0,1,0,0,1,0
3587000,2,alldenorm,1,1,0,1,0,0,1,0
3589000,2,alldenorm,1,0,0,1,0,0,1,0
3591000,2,alldenorm,1,1,0,1,0,0,1,0
3593000,2,alldenorm,1,0,0,1,0,0,1,0
3595000,2,alldenorm,1,1,0,1,0,0,1,0
3597000,2,alldenorm,1,0,0,1,0,0,1,0
3599000,2,alldenorm,1,1,0,1,0,0,1,0
3601000,2,alldenorm,1,1,0,1,0,0,1,0
3603000,2,alldenorm,1,0,0,1,0,0,1,0
3605000,2,alldenorm,1,0,0,1,0,0,1,0
3607000,2,alldenorm,1,1,0,1,0,0,1,0
3609000,2,alldenorm,1,0,0,1,0,0,1,0
3611000,2,alldenorm,1,1,0,1,0,0,1,0
3613000,2,alldenorm,1,0,0,1,0,0,1,0
3615000,2,alldenorm,1,0,0,1,0,0,1,0
3617000,2,alldenorm,1,1,0,1,0,0,1,0
3619000,2,alldenorm,1,0,0,1,0,0,1,0
3621000,2,alldenorm,1,1,0,1,0,0,1,0
3623000,2,alldenorm,1,0,0,1,0,0,1,0
3625000,2,alldenorm,1,1,0,1,0,0,1,0
3627000,2,alldenorm,1,1,0,1,0,0,1,0
3629000,2,alldenorm,1,1,0,1,0,0,1,0
3631000,2,alldenorm,1,1,0,1,0,0,1,0
3633000,2,alldenorm,1,0,0,1,0,0,1,0
3635000,2,alldenorm,1,0,0,1,0,0,1,0
3637000,2,alldenorm,1,1,0,1,0,0,1,0
3639000,2,alldenorm,1,0,0,1,0,0,1,0
3641000,2,alldenorm,1,0,0,1,0,0,1,0
3643000,2,alldenorm,1,1,0,1,0,0,1,0
3645000,2,alldenorm,1,1,0,1,0,0,1,0
3647000,2,alldenorm,1,0,0,1,0,0,1,0
3649000,2,alldenorm,1,1,0,1,0,0,1,0
3651000,2,alldenorm,1,0,0,1,0,0,1,0
3653000,2,alldenorm,1,1,0,1,0,0,1,0
3655000,2,alldenorm,1,0,0,1,0,0,1,0
3657000,2,alldenorm,1,1,0,1,0,0,1,0
3659000,2,alldenorm,1,0,0,1,0,0,1,0
3661000,2,alldenorm,1,1,0,1,0,0,1,0
3663000,2,alldenorm,1,1,0,1,0,0,1,0
3665000,2,alldenorm,1,0,0,1,0,0,1,0
3667000,2,alldenorm,1,0,0,1,0,0,1,0
3669000,2,alldenorm,1,0,0,1,0,0,1,0
3671000,2,alldenorm,1,1,0,1,0,0,1,0
3673000,2,alldenorm,1,1,0,1,0,0,1,0
3675000,2,alldenorm,1,0,0,1,0,0,1,0
3677000,2,alldenorm,1,0,0,1,0,0,1,0
3679000,2,alldenorm,1,0,0,1,0,0,1,0
3681000,2,alldenorm,1,0,0,1,0,0,1,0
3683000,2,alldenorm,1,1,0,1,0,0,1,0
3685000,2,alldenorm,1,1,0,1,0,0,1,0
3687000,2,alldenorm,1,1,0,1,0,0,1,0
3689000,2,alldenorm,1,1,0,1,0,0,1,0
3691000,2,alldenorm,1,1,0,1,0,0,1,0
3693000,2,alldenorm,1,1,0,1,0,0,1,0
3695000,2,alldenorm,1,1,0,1,0,0,1,0
3697000,2,alldenorm,1,1,0,1,0,0,1,0
3699000,2,alldenorm,1,1,0,1,0,0,1,0
3701000,2,alldenorm,1,1,0,1,0,0,1,0
3703000,2,alldenorm,1,1,0,1,0,0,1,0
3705000,2,alldenorm,1,0,0,1,0,0,1,0
3707000,2,alldenorm,1,1,0,1,0,0,1,0
3709000,2,alldenorm,1,0,0,1,0,0,1,0
3711000,2,alldenorm,1,1,0,1,0,0,1,0
3713000,2,alldenorm,1,0,0,1,0,0,1,0
3715000,2,alldenorm,1,1,0,1,0,0,1,0
3717000,2,alldenorm,1,0,0,1,0,0,1,0
3719000,2,alldenorm,1,1,0,1,0,0,1,0
3721000,2,alldenorm,1,1,0,1,0,0,1,0
3723000,2,alldenorm,1,0,0,1,0,0,1,0
3725000,2,alldenorm,1,1,0,1,0,0,1,0
3727000,2,alldenorm,1,0,0,1,0,0,1,0
3729000,2,alldenorm,1,0,0,1,0,0,1,0
3731000,2,alldenorm,1,0,0,1,0,0,1,0
3733000,2,alldenorm,1,0,0,1,0,0,1,0
3735000,2,alldenorm,1,1,0,1,0,0,1,0
3737000,2,alldenorm,1,0,0,1,0,0,1,0
3739000,2,alldenorm,1,0,0,1,0,0,1,0
3741000,2,alldenorm,1,0,0,1,0,0,1,0
3743000,2,alldenorm,1,1,0,1,0,0,1,0
3745000,2,alldenorm,1,1,0,1,0,0,1,0
3747000,2,alldenorm,1,0,0,1,0,0,1,0
3749000,2,alldenorm,1,0,0,1,0,0,1,0
3751000,2,alldenorm,1,0,0,1,0,0,1,0
3753000,2,alldenorm,1,0,0,1,0,0,1,0
3755000,2,alldenorm,1,0,0,1,0,0,1,0
3757000,2,alldenorm,1,1,0,1,0,0,1,0
3759000,2,alldenorm,1,0,0,1,0,0,1,0
3761000,2,alldenorm,1,1,0,1,0,0,1,0
3763000,2,alldenorm,1,1,0,1,0,0,1,0
3765000,2,alldenorm,1,0,0,1,0,0,1,0
3767000,2,alldenorm,1,0,0,1,0,0,1,0
3769000,2,alldenorm,1,1,0,1,0,0,1,0
3771000,2,alldenorm,1,1,0,1,0,0,1,0
3773000,2,alldenorm,1,0,0,1,0,0,1,0
3775000,2,alldenorm,1,1,0,1,0,0,1,0
3777000,2,alldenorm,1,0,0,1,0,0,1,0
3779000,2,alldenorm,1,0,0,1,0,0,1,0
3781000,2,alldenorm,1,1,0,1,0,0,1,0
3783000,2,alldenorm,1,0,0,1,0,0,1,0
3785000,2,alldenorm,1,1,0,1,0,0,1,0
3787000,2,alldenorm,1,0,0,1,0,0,1,0
3789000,2,alldenorm,1,1,0,1,0,0,1,0
3791000,2,alldenorm,1,1,0,1,0,0,1,0
3793000,2,alldenorm,1,1,0,1,0,0,1,0
3795000,2,alldenorm,1,0,0,1,0,0,1,0
3797000,2,alldenorm,1,1,0,1,0,0,1,0
3799000,2,alldenorm,1,1,0,1,0,0,1,0
3801000,2,alldenorm,1,1,0,1,0,0,1,0
3803000,2,alldenorm,1,1,0,1,0,0,1,0
3805000,2,alldenorm,1,1,0,1,0,0,1,0
3807000,2,alldenorm,1,1,0,1,0,0,1,0
3809000,2,alldenorm,1,1,0,1,0,0,1,0
3811000,2,alldenorm,1,1,0,1,0,0,1,0
3813000,2,alldenorm,1,1,0,1,0,0,1,0
3815000,2,alldenorm,1,1,0,1,0,0,1,0
3817000,2,alldenorm,1,1,0,1,0,0,1,0
3819000,2,alldenorm,1,0,0,1,0,0,1,0
3821000,2,alldenorm,1,1,0,1,0,0,1,0
3823000,2,alldenorm,1,0,0,1,0,0,1,0
3825000,2,alldenorm,1,0,0,1,0,0,1,0
3827000,2,alldenorm,1,1,0,1,0,0,1,0
3829000,2,alldenorm,1,0,0,1,0,0,1,0
3831000,2,alldenorm,1,0,0,1,0,0,1,0
3833000,2,alldenorm,1,1,0,1,0,0,1,0
3835000,2,alldenorm,1,1,0,1,0,0,1,0
3837000,2,alldenorm,1,0,0,1,0,0,1,0
3839000,2,alldenorm,1,1,0,1,0,0,1,0
3841000,2,alldenorm,1,1,0,1,0,0,1,0
3843000,2,alldenorm,1,1,0,1,0,0,1,0
3845000,2,alldenorm,1,0,0,1,0,0,1,0
3847000,2,alldenorm,1,1,0,1,0,0,1,0
3849000,2,alldenorm,1,1,0,1,0,0,1,0
3851000,2,alldenorm,1,0,0,1,0,0,1,0
3853000,2,alldenorm,1,1,0,1,0,0,1,0
3855000,2,alldenorm,1,0,0,1,0,0,1,0
3857000,2,alldenorm,1,0,0,1,0,0,1,0
3859000,2,alldenorm,1,0,0,1,0,0,1,0
3861000,2,alldenorm,1,1,0,1,0,0,1,0
3863000,2,alldenorm,1,0,0,1,0,0,1,0
3865000,2,alldenorm,1,1,0,1,0,0,1,0
3867000,2,alldenorm,1,1,0,1,0,0,1,0
3869000,2,alldenorm,1,1,0,1,0,0,1,0
3871000,2,alldenorm,1,1,0,1,0,0,1,0
3873000,2,alldenorm,1,0,0,1,0,0,1,0
3875000,2,alldenorm,1,0,0,1,0,0,1,0
3877000,2,alldenorm,1,1,0,1,0,0,1,0
3879000,2,alldenorm,1,0,0,1,0,0,1,0
3881000,2,alldenorm,1,0,0,1,0,0,1,0
3883000,2,alldenorm,1,0,0,1,0,0,1,0
3885000,2,alldenorm,1,0,0,1,0,0,1,0
3887000,2,alldenorm,1,0,0,1,0,0,1,0
3889000,2,alldenorm,1,0,0,1,0,0,1,0
3891000,2,alldenorm,1,1,0,1,0,0,1,0
3893000,2,alldenorm,1,1,0,1,0,0,1,0
3895000,2,alldenorm,1,0,0,1,0,0,1,0
3897000,2,alldenorm,1,0,0,1,0,0,1,0
3899000,2,alldenorm,1,0,0,1,0,0,1,0
3901000,2,alldenorm,1,1,0,1,0,0,1,0
3903000,2,alldenorm,1,0,0,1,0,0,1,0
3905000,2,alldenorm,1,1,0,1,0,0,1,0
3907000,2,alldenorm,1,0,0,1,0,0,1,0
3909000,2,alldenorm,1,0,0,1,0,0,1,0
3911000,2,alldenorm,1,0,0,1,0,0,1,0
3913000,2,alldenorm,1,0,0,1,0,0,1,0
3915000,2,alldenorm,1,0,0,1,0,0,1,0
3917000,2,alldenorm,1,0,0,1,0,0,1,0
3919000,2,alldenorm,1,1,0,1,0,0,1,0
3921000,2,alldenorm,1,1,0,1,0,0,1,0
3923000,2,alldenorm,1,1,0,1,0,0,1,0
3925000,2,alldenorm,1,0,0,1,0,0,1,0
3927000,2,alldenorm,1,1,0,1,0,0,1,0
3929000,2,alldenorm,1,0,0,1,0,0,1,0
3931000,2,alldenorm,1,1,0,1,0,0,1,0
3933000,2,alldenorm,1,0,0,1,0,0,1,0
3935000,2,alldenorm,1,0,0,1,0,0,1,0
3937000,2,alldenorm,1,0,0,1,0,0,1,0
3939000,2,alldenorm,1,1,0,1,0,0,1,0
3941000,2,alldenorm,1,1,0,1,0,0,1,0
3943000,2,alldenorm,1,0,0,1,0,0,1,0
3945000,2,alldenorm,1,1,0,1,0,0,1,0
3947000,2,alldenorm,1,1,0,1,0,0,1,0
3949000,2,alldenorm,1,0,0,1,0,0,1,0
3951000,2,alldenorm,1,1,0,1,0,0,1,0
3953000,2,alldenorm,1,0,0,1,0,0,1,0
3955000,2,alldenorm,1,0,0,1,0,0,1,0
3957000,2,alldenorm,1,0,0,1,0,0,1,0
3959000,2,alldenorm,1,1,0,1,0,0,1,0
3961000,2,alldenorm,1,0,0,1,0,0,1,0
3963000,2,alldenorm,1,1,0,1,0,0,1,0
3965000,2,alldenorm,1,1,0,1,0,0,1,0
3967000,2,alldenorm,1,1,0,1,0,0,1,0
3969000,2,alldenorm,1,1,0,1,0,0,1,0
3971000,2,alldenorm,1,1,0,1,0,0,1,0
3973000,2,alldenorm,1,0,0,1,0,0,1,0
3975000,2,alldenorm,1,1,0,1,0,0,1,0
3977000,2,alldenorm,1,1,0,1,0,0,1,0
3979000,2,alldenorm,1,0,0,1,0,0,1,0
3981000,2,alldenorm,1,0,0,1,0,0,1,0
3983000,2,alldenorm,1,0,0,1,0,0,1,0
3985000,2,alldenorm,1,0,0,1,0,0,1,0
3987000,2,alldenorm,1,1,0,1,0,0,1,0
3989000,2,alldenorm,1,1,0,1,0,0,1,0
3991000,2,alldenorm,1,0,0,1,0,0,1,0
3993000,2,alldenorm,1,0,0,1,0,0,1,0
3995000,2,alldenorm,1,0,0,1,0,0,1,0
3997000,2,alldenorm,1,0,0,1,0,0,1,0
3999000,2,alldenorm,1,0,0,1,0,0,1,0
4001000,2,alldenorm,1,0,0,1,0,0,1,0
4003000,2,alldenorm,1,0,0,1,0,0,1,0
4005000,2,alldenorm,1,0,0,1,0,0,1,0
4007000,2,alldenorm,1,0,0,1,0,0,1,0
4009000,3,nonan,1,1,206,0,0,0,1,0
4011000,3,nonan,1,1,212,0,0,0,1,0
4013000,3,nonan,1,1,229,0,0,0,1,0
4015000,3,nonan,1,1,124,0,0,0,1,0
4017000,3,nonan,1,0,66,0,0,0,1,0
4019000,3,nonan,1,0,56,0,0,0,1,0
4021000,3,nonan,1,1,221,0,0,0,1,0
4023000,3,nonan,1,1,227,0,0,0,1,0
4025000,3,nonan,1,0,108,0,0,0,1,0
4027000,3,nonan,1,1,192,0,0,0,1,0
4029000,3,nonan,1,1,226,0,0,0,1,0
4031000,3,nonan,1,0,4,0,0,0,1,0
4033000,3,nonan,1,0,171,0,0,0,1,0
4035000,3,nonan,1,0,113,0,0,0,1,0
4037000,3,nonan,1,0,223,0,0,0,1,0
4039000,3,nonan,1,1,232,0,0,0,1,0
4041000,3,nonan,1,0,133,0,0,0,1,0
4043000,3,nonan,1,0,82,0,0,0,1,0
4045000,3,nonan,1,1,166,0,0,0,1,0
4047000,3,nonan,1,1,173,0,0,0,1,0
4049000,3,nonan,1,0,236,0,0,0,1,0
4051000,3,nonan,1,0,50,0,0,0,1,0
4053000,3,nonan,1,1,210,0,0,0,1,0
4055000,3,nonan,1,1,124,0,0,0,1,0
4057000,3,nonan,1,1,10,0,0,0,1,0
4059000,3,nonan,1,1,160,0,0,0,1,0
4061000,3,nonan,1,1,238,0,0,0,1,0
4063000,3,nonan,1,0,82,0,0,0,1,0
4065000,3,nonan,1,0,254,0,0,0,1,0
4067000,3,nonan,1,0,132,0,0,0,1,0
4069000,3,nonan,1,1,149,0,0,0,1,0
4071000,3,nonan,1,1,196,0,0,0,1,0
4073000,3,nonan,1,1,186,0,0,0,1,0
4075000,3,nonan,1,0,183,0,0,0,1,0
4077000,3,nonan,1,0,107,0,0,0,1,0
4079000,3,nonan,1,0,53,0,0,0,1,0
4081000,3,nonan,1,0,112,0,0,0,1,0
4083000,3,nonan,1,1,159,0,0,0,1,0
4085000,3,nonan,1,0,62,0,0,0,1,0
4087000,3,nonan,1,1,71,0,0,0,1,0
4089000,3,nonan,1,0,240,0,0,0,1,0
4091000,3,nonan,1,1,169,0,0,0,1,0
4093000,3,nonan,1,0,5,0,0,0,1,0
4095000,3,nonan,1,0,169,0,0,0,1,0
4097000,3,nonan,1,1,52,0,0,0,1,0
4099000,3,nonan,1,1,193,0,0,0,1,0
4101000,3,nonan,1,1,170,0,0,0,1,0
4103000,3,nonan,1,1,200,0,0,0,1,0
4105000,3,nonan,1,1,15,0,0,0,1,0
4107000,3,nonan,1,1,74,0,0,0,1,0
4109000,3,nonan,1,1,86,0,0,0,1,0
4111000,3,nonan,1,0,107,0,0,0,1,0
4113000,3,nonan,1,1,96,0,0,0,1,0
4115000,3,nonan,1,1,179,0,0,0,1,0
4117000,3,nonan,1,1,230,0,0,0,1,0
4119000,3,nonan,1,0,171,0,0,0,1,0
4121000,3,nonan,1,1,165,0,0,0,1,0
4123000,3,nonan,1,0,15,0,0,0,1,0
4125000,3,nonan,1,1,215,0,0,0,1,0
4127000,3,nonan,1,1,238,0,0,0,1,0
4129000,3,nonan,1,1,133,0,0,0,1,0
4131000,3,nonan,1,1,52,0,0,0,1,0
4133000,3,nonan,1,0,91,0,0,0,1,0
4135000,3,nonan,1,1,4,0,0,0,1,0
4137000,3,nonan,1,0,53,0,0,0,1,0
4139000,3,nonan,1,0,220,0,0,0,1,0
4141000,3,nonan,1,0,75,0,0,0,1,0
4143000,3,nonan,1,1,219,0,0,0,1,0
4145000,3,nonan,1,1,186,0,0,0,1,0
4147000,3,nonan,1,1,97,0,0,0,1,0
4149000,3,nonan,1,0,166,0,0,0,1,0
4151000,3,nonan,1,1,4,0,0,0,1,0
4153000,3,nonan,1,0,218,0,0,0,1,0
4155000,3,nonan,1,0,143,0,0,0,1,0
4157000,3,nonan,1,1,203,0,0,0,1,0
4159000,3,nonan,1,1,53,0,0,0,1,0
4161000,3,nonan,1,0,70,0,0,0,1,0
4163000,3,nonan,1,0,102,0,0,0,1,0
4165000,3,nonan,1,1,135,0,0,0,1,0
4167000,3,nonan,1,1,73,0,0,0,1,0
4169000,3,nonan,1,0,223,0,0,0,1,0
4171000,3,nonan,1,1,158,0,0,0,1,0
4173000,3,nonan,1,1,229,0,0,0,1,0
4175000,3,nonan,1,0,158,0,0,0,1,0
4177000,3,nonan,1,0,159,0,0,0,1,0
4179000,3,nonan,1,1,38,0,0,0,1,0
4181000,3,nonan,1,0,252,0,0,0,1,0
4183000,3,nonan,1,1,12,0,0,0,1,0
4185000,3,nonan,1,0,121,0,0,0,1,0
4187000,3,nonan,1,0,245,0,0,0,1,0
4189000,3,nonan,1,1,91,0,0,0,1,0
4191000,3,nonan,1,1,108,0,0,0,1,0
4193000,3,nonan,1,1,99,0,0,0,1,0
4195000,3,nonan,1,1,65,0,0,0,1,0
4197000,3,nonan,1,0,175,0,0,0,1,0
4199000,3,nonan,1,1,59,0,0,0,1,0
4201000,3,nonan,1,0,145,0,0,0,1,0
4203000,3,nonan,1,0,23,0,0,0,1,0
4205000,3,nonan,1,1,151,0,0,0,1,0
4207000,3,nonan,1,1,209,0,0,0,1,0
4209000,3,nonan,1,1,37,0,0,0,1,0
4211000,3,nonan,1,1,152,0,0,0,1,0
4213000,3,nonan,1,1,122,0,0,0,1,0
4215000,3,nonan,1,1,223,0,0,0,1,0
4217000,3,nonan,1,1,19,0,0,0,1,0
4219000,3,nonan,1,1,45,0,0,0,1,0
4221000,3,nonan,1,1,218,0,0,0,1,0
4223000,3,nonan,1,1,188,0,0,0,1,0
4225000,3,nonan,1,0,77,0,0,0,1,0
4227000,3,nonan,1,0,120,0,0,0,1,0
4229000,3,nonan,1,1,1,0,0,0,1,0
4231000,3,nonan,1,0,190,0,0,0,1,0
4233000,3,nonan,1,0,58,0,0,0,1,0
4235000,3,nonan,1,0,176,0,0,0,1,0
4237000,3,nonan,1,1,94,0,0,0,1,0
4239000,3,nonan,1,1,100,0,0,0,1,0
4241000,3,nonan,1,0,110,0,0,0,1,0
4243000,3,nonan,1,1,156,0,0,0,1,0
4245000,3,nonan,1,1,53,0,0,0,1,0
4247000,3,nonan,1,0,224,0,0,0,1,0
4249000,3,nonan,1,1,142,0,0,0,1,0
4251000,3,nonan,1,0,189,0,0,0,1,0
4253000,3,nonan,1,1,107,0,0,0,1,0
4255000,3,nonan,1,0,0,1,0,0,1,0
4257000,3,nonan,1,0,176,0,0,0,1,0
4259000,3,nonan,1,0,157,0,0,0,1,0
4261000,3,nonan,1,1,163,0,0,0,1,0
4263000,3,nonan,1,1,14,0,0,0,1,0
4265000,3,nonan,1,0,239,0,0,0,1,0
4267000,3,nonan,1,1,178,0,0,0,1,0
4269000,3,nonan,1,0,6,0,0,0,1,0
4271000,3,nonan,1,0,206,0,0,0,1,0
4273000,3,nonan,1,1,20,0,0,0,1,0
4275000,3,nonan,1,1,171,0,0,0,1,0
4277000,3,nonan,1,0,248,0,0,0,1,0
4279000,3,nonan,1,0,22,0,0,0,1,0
4281000,3,nonan,1,0,114,0,0,0,1,0
4283000,3,nonan,1,0,150,0,0,0,1,0
4285000,3,nonan,1,0,138,0,0,0,1,0
4287000,3,nonan,1,0,180,0,0,0,1,0
4289000,3,nonan,1,0,29,0,0,0,1,0
4291000,3,nonan,1,0,17,0,0,0,1,0
4293000,3,nonan,1,0,79,0,0,0,1,0
4295000,3,nonan,1,0,224,0,0,0,1,0
4297000,3,nonan,1,0,10,0,0,0,1,0
4299000,3,nonan,1,1,205,0,0,0,1,0
4301000,3,nonan,1,0,123,0,0,0,1,0
4303000,3,nonan,1,1,18,0,0,0,1,0
4305000,3,nonan,1,0,131,0,0,0,1,0
4307000,3,nonan,1,0,75,0,0,0,1,0
4309000,3,nonan,1,1,231,0,0,0,1,0
4311000,3,nonan,1,0,45,0,0,0,1,0
4313000,3,nonan,1,1,34,0,0,0,1,0
4315000,3,nonan,1,0,118,0,0,0,1,0
4317000,3,nonan,1,1,41,0,0,0,1,0
4319000,3,nonan,1,1,115,0,0,0,1,0
4321000,3,nonan,1,1,158,0,0,0,1,0
4323000,3,nonan,1,0,70,0,0,0,1,0
4325000,3,nonan,1,0,78,0,0,0,1,0
4327000,3,nonan,1,0,42,0,0,0,1,0
4329000,3,nonan,1,0,146,0,0,0,1,0
4331000,3,nonan,1,0,245,0,0,0,1,0
4333000,3,nonan,1,0,221,0,0,0,1,0
4335000,3,nonan,1,1,225,0,0,0,1,0
4337000,3,nonan,1,0,121,0,0,0,1,0
4339000,3,nonan,1,0,49,0,0,0,1,0
4341000,3,nonan,1,0,117,0,0,0,1,0
4343000,3,nonan,1,1,164,0,0,0,1,0
4345000,3,nonan,1,1,179,0,0,0,1,0
4347000,3,nonan,1,0,130,0,0,0,1,0
4349000,3,nonan,1,1,200,0,0,0,1,0
4351000,3,nonan,1,0,40,0,0,0,1,0
4353000,3,nonan,1,1,215,0,0,0,1,0
4355000,3,nonan,1,1,36,0,0,0,1,0
4357000,3,nonan,1,1,13,0,0,0,1,0
4359000,3,nonan,1,1,177,0,0,0,1,0
4361000,3,nonan,1,0,155,0,0,0,1,0
4363000,3,nonan,1,0,20,0,0,0,1,0
4365000,3,nonan,1,1,108,0,0,0,1,0
4367000,3,nonan,1,0,186,0,0,0,1,0
4369000,3,nonan,1,0,27,0,0,0,1,0
4371000,3,nonan,1,0,68,0,0,0,1,0
4373000,3,nonan,1,0,250,0,0,0,1,0
4375000,3,nonan,1,1,147,0,0,0,1,0
4377000,3,nonan,1,1,121,0,0,0,1,0
4379000,3,nonan,1,0,43,0,0,0,1,0
4381000,3,nonan,1,0,197,0,0,0,1,0
4383000,3,nonan,1,1,247,0,0,0,1,0
4385000,3,nonan,1,0,30,0,0,0,1,0
4387000,3,nonan,1,0,127,0,0,0,1,0
4389000,3,nonan,1,0,193,0,0,0,1,0
4391000,3,nonan,1,1,58,0,0,0,1,0
4393000,3,nonan,1,1,79,0,0,0,1,0
4395000,3,nonan,1,0,205,0,0,0,1,0
4397000,3,nonan,1,0,113,0,0,0,1,0
4399000,3,nonan,1,0,100,0,0,0,1,0
4401000,3,nonan,1,1,130,0,0,0,1,0
4403000,3,nonan,1,0,99,0,0,0,1,0
4405000,3,nonan,1,0,187,0,0,0,1,0
4407000,3,nonan,1,0,231,0,0,0,1,0
4409000,3,nonan,1,0,205,0,0,0,1,0
4411000,3,nonan,1,1,8,0,0,0,1,0
4413000,3,nonan,1,1,157,0,0,0,1,0
4415000,3,nonan,1,1,75,0,0,0,1,0
4417000,3,nonan,1,1,35,0,0,0,1,0
4419000,3,nonan,1,1,66,0,0,0,1,0
4421000,3,nonan,1,1,5,0,0,0,1,0
4423000,3,nonan,1,1,243,0,0,0,1,0
4425000,3,nonan,1,0,129,0,0,0,1,0
4427000,3,nonan,1,0,70,0,0,0,1,0
4429000,3,nonan,1,0,7,0,0,0,1,0
4431000,3,nonan,1,1,221,0,0,0,1,0
4433000,3,nonan,1,1,107,0,0,0,1,0
4435000,3,nonan,1,1,70,0,0,0,1,0
4437000,3,nonan,1,1,203,0,0,0,1,0
4439000,3,nonan,1,1,66,0,0,0,1,0
4441000,3,nonan,1,1,100,0,0,0,1,0
4443000,3,nonan,1,0,205,0,0,0,1,0
4445000,3,nonan,1,1,202,0,0,0,1,0
4447000,3,nonan,1,0,48,0,0,0,1,0
4449000,3,nonan,1,0,121,0,0,0,1,0
4451000,3,nonan,1,0,95,0,0,0,1,0
4453000,3,nonan,1,1,124,0,0,0,1,0
4455000,3,nonan,1,1,75,0,0,0,1,0
4457000,3,nonan,1,1,253,0,0,0,1,0
4459000,3,nonan,1,0,231,0,0,0,1,0
4461000,3,nonan,1,1,16,0,0,0,1,0
4463000,3,nonan,1,1,124,0,0,0,1,0
4465000,3,nonan,1,0,211,0,0,0,1,0
4467000,3,nonan,1,1,3,0,0,0,1,0
4469000,3,nonan,1,0,198,0,0,0,1,0
4471000,3,nonan,1,0,119,0,0,0,1,0
4473000,3,nonan,1,0,197,0,0,0,1,0
4475000,3,nonan,1,0,196,0,0,0,1,0
4477000,3,nonan,1,1,155,0,0,0,1,0
4479000,3,nonan,1,0,204,0,0,0,1,0
4481000,3,nonan,1,1,245,0,0,0,1,0
4483000,3,nonan,1,0,43,0,0,0,1,0
4485000,3,nonan,1,0,78,0,0,0,1,0
4487000,3,nonan,1,0,187,0,0,0,1,0
4489000,3,nonan,1,1,69,0,0,0,1,0
4491000,3,nonan,1,1,59,0,0,0,1,0
4493000,3,nonan,1,1,37,0,0,0,1,0
4495000,3,nonan,1,1,159,0,0,0,1,0
4497000,3,nonan,1,1,241,0,0,0,1,0
4499000,3,nonan,1,0,51,0,0,0,1,0
4501000,3,nonan,1,0,224,0,0,0,1,0
4503000,3,nonan,1,1,81,0,0,0,1,0
4505000,3,nonan,1,0,53,0,0,0,1,0
4507000,3,nonan,1,1,25,0,0,0,1,0
4509000,3,nonan,1,0,2,0,0,0,1,0
4511000,3,nonan,1,1,166,0,0,0,1,0
4513000,3,nonan,1,0,15,0,0,0,1,0
4515000,3,nonan,1,1,50,0,0,0,1,0
4517000,3,nonan,1,1,115,0,0,0,1,0
4519000,3,nonan,1,0,78,0,0,0,1,0
4521000,3,nonan,1,1,1,0,0,0,1,0
4523000,3,nonan,1,1,50,0,0,0,1,0
4525000,3,nonan,1,0,89,0,0,0,1,0
4527000,3,nonan,1,1,217,0,0,0,1,0
4529000,3,nonan,1,1,220,0,0,0,1,0
4531000,3,nonan,1,1,238,0,0,0,1,0
4533000,3,nonan,1,0,123,0,0,0,1,0
4535000,3,nonan,1,0,195,0,0,0,1,0
4537000,3,nonan,1,1,82,0,0,0,1,0
4539000,3,nonan,1,0,240,0,0,0,1,0
4541000,3,nonan,1,1,89,0,0,0,1,0
4543000,3,nonan,1,0,71,0,0,0,1,0
4545000,3,nonan,1,1,176,0,0,0,1,0
